brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,price
Datsun,Manual,2015.0,Petrol,1198.0,12517.0,2277.0
Tata,Manual,2020.0,Petrol,1199.0,24485.0,6182.0
Hyundai,Manual,2020.0,Petrol,1086.0,12233.0,5115.0
Maruti,Automatic,2022.0,Petrol,1197.0,4145.0,6842.0
Maruti,Manual,2021.0,CNG,998.0,35095.0,6457.0
Maruti,Automatic,2020.0,Petrol,1462.0,85633.0,10054.0
Hyundai,Automatic,2018.0,Petrol,1591.0,47491.0,9163.0
Hyundai,Manual,2018.0,CNG,1197.0,78127.0,5258.0
Maruti,Manual,2017.0,Petrol,1373.0,73885.0,6930.0
Hyundai,Manual,2012.0,Petrol,1197.0,48379.0,2453.0
Hyundai,Manual,2015.0,Petrol,1197.0,85279.0,4873.0
Hyundai,Manual,2019.0,Petrol,1197.0,22288.0,7766.0
Hyundai,Manual,2019.0,CNG,1086.0,67667.0,5258.0
Hyundai,Manual,2019.0,Petrol,1591.0,24918.0,10527.0
Maruti,Manual,2015.0,CNG,998.0,26062.0,3718.0
Maruti,Manual,2018.0,CNG,998.0,59396.0,5060.0
Honda,Manual,2017.0,Petrol,1497.0,38474.0,7249.0
Hyundai,Automatic,2019.0,Petrol,1591.0,69326.0,10824.0
Skoda,Manual,2014.0,Petrol,1598.0,37099.0,4125.0
Maruti,Automatic,2015.0,Petrol,1373.0,104581.0,5720.0
Ford,Automatic,2016.0,Petrol,1499.0,88889.0,5599.0
Hyundai,Manual,2016.0,Petrol,814.0,25768.0,3410.0
Maruti,Manual,2013.0,Diesel,1248.0,33170.0,6633.0
Volkswagen,Automatic,2017.0,Petrol,1197.0,49485.0,7700.0
Hyundai,Automatic,2018.0,Petrol,1591.0,50239.0,9306.0
Hyundai,Manual,2016.0,Petrol,1197.0,39809.0,5247.0
Volkswagen,Automatic,2018.0,Diesel,1498.0,52400.0,9097.0
Maruti,Manual,2017.0,Petrol,796.0,39594.0,3036.0
Maruti,Manual,2019.0,Petrol,1197.0,37102.0,6468.0
Hyundai,Manual,2014.0,Petrol,1197.0,61351.0,4158.0
Maruti,Manual,2020.0,CNG,998.0,73361.0,5973.0
Tata,Manual,2018.0,Diesel,1497.0,81020.0,8294.0
KIA,Manual,2020.0,Petrol,998.0,36460.0,10725.0
Tata,Manual,2017.0,Petrol,1198.0,35695.0,7480.0
Maruti,Manual,2013.0,Diesel,1248.0,35446.0,7766.0
Hyundai,Automatic,2014.0,Petrol,1197.0,26317.0,4224.0
Honda,Manual,2014.0,Petrol,1198.0,69540.0,3322.0
Hyundai,Automatic,2018.0,Petrol,1591.0,37871.0,10846.0
Hyundai,Manual,2016.0,Diesel,1396.0,62798.0,8503.0
Renault,Automatic,2021.0,Petrol,999.0,60479.0,5896.0
Hyundai,Manual,2016.0,Petrol,1197.0,35360.0,5192.0
Maruti,Manual,2020.0,Petrol,1197.0,19761.0,5544.0
Hyundai,Manual,2015.0,Petrol,1197.0,37724.0,4312.0
Maruti,Manual,2021.0,Petrol,1197.0,23937.0,7656.0
Maruti,Manual,2013.0,Petrol,1373.0,51699.0,5324.0
Maruti,Automatic,2018.0,Petrol,998.0,91832.0,4169.0
Maruti,Automatic,2018.0,Petrol,1197.0,34853.0,6864.0
Maruti,Manual,2014.0,CNG,1373.0,67703.0,6479.0
Hyundai,Manual,2019.0,CNG,1086.0,20018.0,5302.0
Honda,Automatic,2016.0,Petrol,1497.0,47586.0,7480.0
Maruti,Manual,2014.0,Diesel,1248.0,59353.0,6985.0
Mahindra,Manual,2014.0,Diesel,2179.0,106699.0,5610.0
Maruti,Manual,2016.0,CNG,998.0,14023.0,4202.0
Maruti,Manual,2018.0,Petrol,1373.0,31149.0,7117.0
Skoda,Automatic,2022.0,Petrol,1498.0,13242.0,17501.0
Toyota,Manual,2013.0,Petrol,1197.0,74113.0,3212.0
Maruti,Manual,2017.0,Petrol,1197.0,29794.0,6094.0
Tata,Manual,2023.0,CNG,1199.0,14548.0,8172.999999999999
Ford,Manual,2014.0,Petrol,1499.0,33991.0,4961.0
Hyundai,Manual,2011.0,Petrol,1197.0,87634.0,2222.0
Maruti,Manual,2015.0,Petrol,1373.0,63172.0,5302.0
Honda,Manual,2014.0,Petrol,1497.0,50389.0,5115.0
Mahindra,Automatic,2017.0,Diesel,2179.0,68911.0,11583.0
Hyundai,Manual,2013.0,Petrol,1086.0,7284.0,2882.0
Tata,Automatic,2023.0,Petrol,1199.0,42764.0,8283.0
Renault,Automatic,2020.0,Petrol,999.0,47780.0,4785.0
Maruti,Manual,2017.0,Petrol,998.0,28977.0,4554.0
Maruti,Manual,2015.0,Petrol,1373.0,65326.0,6182.0
Ford,Manual,2016.0,Diesel,1498.0,99969.0,6369.0
Tata,Automatic,2019.0,Diesel,1497.0,65011.0,9548.0
Honda,Manual,2017.0,Petrol,1199.0,40290.0,7062.0
Hyundai,Automatic,2016.0,Petrol,1591.0,86228.0,8800.0
Skoda,Automatic,2018.0,Petrol,1598.0,21954.0,7799.0
Maruti,Manual,2014.0,Petrol,796.0,18932.0,2453.0
Maruti,Manual,2014.0,Petrol,1197.0,19223.0,4730.0
Maruti,Manual,2015.0,Petrol,1373.0,44115.0,4818.0
Maruti,Manual,2016.0,Petrol,998.0,14243.0,4025.9999999999995
Renault,Automatic,2016.0,Diesel,1461.0,82393.0,6204.0
Honda,Manual,2014.0,Petrol,1198.0,86719.0,3784.0
Honda,Automatic,2019.0,Petrol,1199.0,15788.0,7689.0
Renault,Manual,2016.0,Petrol,799.0,30978.0,3069.0
Hyundai,Manual,2017.0,CNG,1197.0,42112.0,6050.0
Hyundai,Manual,2015.0,Petrol,1197.0,78275.0,4565.0
Maruti,Manual,2017.0,Petrol,1197.0,44130.0,5731.0
Hyundai,Manual,2017.0,Petrol,1197.0,45695.0,4664.0
Honda,Automatic,2017.0,Petrol,1497.0,39367.0,7513.0
Maruti,Manual,2016.0,Petrol,1197.0,79561.0,5258.0
Mahindra,Manual,2016.0,Diesel,2179.0,86656.0,7524.0
Maruti,Automatic,2022.0,Petrol,1462.0,9241.0,10824.0
Ford,Automatic,2016.0,Petrol,1499.0,64122.0,6182.0
Tata,Automatic,2021.0,Diesel,1956.0,59872.0,19932.0
Mahindra,Automatic,2017.0,Diesel,2179.0,82030.0,11165.0
Honda,Manual,2014.0,Petrol,1497.0,75163.0,5522.0
Maruti,Manual,2017.0,Petrol,1197.0,33212.0,5478.0
Ford,Manual,2016.0,Petrol,1499.0,34231.0,5621.0
Skoda,Automatic,2017.0,Petrol,1598.0,50487.0,6820.0
Maruti,Automatic,2023.0,Petrol,1197.0,3451.0,9658.0
Maruti,Manual,2014.0,Petrol,1197.0,45959.0,4191.0
Hyundai,Manual,2013.0,Petrol,1197.0,82365.0,2541.0
Hyundai,Manual,2015.0,Petrol,1197.0,53155.0,4191.0
Honda,Manual,2019.0,Petrol,1199.0,7115.0,6259.0
Hyundai,Manual,2017.0,Petrol,1591.0,59993.0,7733.0
Maruti,Manual,2020.0,CNG,998.0,38440.0,5929.0
Maruti,Automatic,2020.0,Petrol,1462.0,30925.0,10483.0
Hyundai,Automatic,2015.0,Diesel,1582.0,112672.0,8558.0
Hyundai,Manual,2013.0,Petrol,1396.0,74497.0,3410.0
Maruti,Automatic,2023.0,Petrol,1197.0,1624.0,9526.0
Hyundai,Manual,2022.0,CNG,1197.0,23870.0,7392.0
Tata,Manual,2021.0,Petrol,1199.0,41575.0,7766.0
Maruti,Manual,2016.0,Diesel,1248.0,55584.0,7535.0
Maruti,Manual,2014.0,CNG,998.0,55561.0,3553.0
Honda,Manual,2014.0,Petrol,1497.0,54836.0,4895.0
Maruti,Manual,2022.0,Petrol,1197.0,5990.0,7271.0
Hyundai,Manual,2023.0,CNG,1197.0,7298.0,9306.0
Hyundai,Manual,2022.0,Petrol,1197.0,18897.0,7260.0
Tata,Manual,2018.0,Petrol,1198.0,30401.0,6820.0
Maruti,Manual,2019.0,Petrol,998.0,13042.0,3926.9999999999995
Honda,Automatic,2017.0,Petrol,1497.0,63020.0,8679.0
Maruti,Manual,2014.0,Petrol,1197.0,58302.0,4003.9999999999995
Maruti,Manual,2023.0,Petrol,1197.0,13001.0,8040.999999999999
MG,Manual,2021.0,Diesel,1956.0,16602.0,18029.0
Nissan,Manual,2022.0,Petrol,999.0,7044.0,8007.999999999999
Maruti,Manual,2022.0,Petrol,1462.0,30930.0,9020.0
Honda,Manual,2013.0,Petrol,1198.0,83625.0,3311.0
Maruti,Automatic,2022.0,Petrol,1197.0,2957.0,7238.0
Maruti,Manual,2018.0,Petrol,1197.0,17200.0,6204.0
Hyundai,Automatic,2018.0,Petrol,1591.0,33560.0,10560.0
Tata,Automatic,2017.0,Petrol,1199.0,33834.0,4939.0
Hyundai,Automatic,2019.0,Petrol,1086.0,32604.0,5016.0
Tata,Automatic,2019.0,Diesel,1497.0,39565.0,10186.0
Hyundai,Manual,2016.0,Petrol,1197.0,35129.0,6072.0
Renault,Automatic,2022.0,Petrol,999.0,19474.0,7645.0
Tata,Manual,2022.0,CNG,1199.0,13590.0,8470.0
Hyundai,Manual,2012.0,Petrol,1197.0,50258.0,2420.0
Maruti,Automatic,2016.0,Petrol,1197.0,66176.0,5412.0
Maruti,Manual,2015.0,CNG,998.0,87071.0,3729.0
Maruti,Manual,2012.0,CNG,998.0,47251.0,2662.0
Maruti,Manual,2017.0,Petrol,1197.0,28684.0,6083.0
Hyundai,Manual,2013.0,Petrol,1591.0,28229.0,4477.0
Maruti,Manual,2018.0,CNG,998.0,61233.0,5093.0
Maruti,Manual,2016.0,Petrol,1373.0,82952.0,6215.0
Maruti,Automatic,2018.0,Petrol,1197.0,82986.0,5654.0
Honda,Manual,2019.0,Petrol,1497.0,26678.0,8613.0
Maruti,Automatic,2017.0,Petrol,998.0,55000.0,4444.0
Hyundai,Manual,2022.0,CNG,1197.0,933.0,7908.999999999999
Hyundai,Manual,2016.0,Petrol,1197.0,51759.0,5500.0
Hyundai,Automatic,2016.0,Petrol,1591.0,114746.0,8921.0
Honda,Automatic,2018.0,Petrol,1497.0,57911.0,9130.0
Hyundai,Manual,2022.0,Petrol,1197.0,26256.0,8602.0
Maruti,Manual,2016.0,Petrol,1197.0,56587.0,5280.0
Maruti,Manual,2015.0,Petrol,1373.0,40237.0,5247.0
Maruti,Manual,2019.0,Petrol,998.0,25644.0,4257.0
Hyundai,Manual,2012.0,Petrol,1591.0,45622.0,3872.0
Honda,Automatic,2017.0,Petrol,1497.0,46792.0,8228.0
Honda,Manual,2018.0,Petrol,1497.0,53073.0,7821.0
Hyundai,Automatic,2017.0,Petrol,1197.0,35763.0,5687.0
Maruti,Manual,2014.0,CNG,998.0,93057.0,3289.0
Tata,Automatic,2023.0,Petrol,1199.0,26212.0,8095.999999999999
Honda,Automatic,2019.0,Petrol,1199.0,28671.0,6820.0
Hyundai,Manual,2020.0,Petrol,998.0,20444.0,9185.0
Honda,Manual,2014.0,Petrol,1497.0,91701.0,5082.0
Maruti,Manual,2013.0,Petrol,1197.0,36798.0,4014.9999999999995
Maruti,Manual,2013.0,CNG,1373.0,93025.0,6039.0
Maruti,Manual,2017.0,Diesel,1248.0,79661.0,7579.0
Honda,Manual,2015.0,Petrol,1199.0,20661.0,4521.0
MG,Manual,2021.0,Diesel,1956.0,40433.0,17600.0
Maruti,Manual,2015.0,CNG,998.0,100498.0,3553.0
Maruti,Manual,2017.0,Petrol,1197.0,20710.0,5588.0
Hyundai,Automatic,2022.0,Petrol,1197.0,16257.0,7832.0
Hyundai,Manual,2022.0,Petrol,1197.0,1848.0,7315.0
Mahindra,Automatic,2021.0,Petrol,1997.0,21051.0,15960.999999999998
Maruti,Manual,2015.0,Petrol,998.0,23636.0,3696.0
Maruti,Manual,2016.0,Diesel,1248.0,50281.0,7183.0
Tata,Automatic,2017.0,Petrol,1199.0,14214.0,4609.0
Renault,Manual,2022.0,Petrol,999.0,19754.0,5192.0
Hyundai,Manual,2014.0,Petrol,1197.0,77087.0,4125.0
Hyundai,Manual,2014.0,CNG,1197.0,38925.0,4268.0
Renault,Manual,2023.0,Petrol,999.0,8333.0,5401.0
Maruti,Manual,2018.0,Petrol,796.0,5350.0,3388.0
Maruti,Manual,2017.0,Petrol,1197.0,41426.0,4213.0
Hyundai,Automatic,2018.0,Petrol,1197.0,16221.0,5896.0
Maruti,Automatic,2022.0,Petrol,1197.0,24017.0,8921.0
Tata,Automatic,2021.0,Petrol,1199.0,23905.0,10516.0
Renault,Manual,2020.0,Petrol,999.0,28537.0,4774.0
Hyundai,Manual,2015.0,Petrol,1197.0,39861.0,5313.0
Hyundai,Automatic,2014.0,Petrol,1197.0,25381.0,4532.0
Maruti,Manual,2021.0,Petrol,998.0,13677.0,4576.0
KIA,Manual,2021.0,Petrol,1497.0,30216.0,11473.0
Ford,Manual,2020.0,Diesel,1498.0,46378.0,8393.0
Hyundai,Manual,2015.0,Diesel,1396.0,73405.0,5907.0
Hyundai,Manual,2019.0,CNG,1086.0,74204.0,4983.0
Maruti,Manual,2018.0,Petrol,1197.0,39026.0,5731.0
Maruti,Automatic,2017.0,Petrol,998.0,111291.0,3839.0
Hyundai,Manual,2013.0,Petrol,1591.0,70912.0,4191.0
Honda,Manual,2019.0,Petrol,1199.0,19994.0,6259.0
Ford,Manual,2020.0,Petrol,1497.0,12891.0,7546.0
Honda,Manual,2020.0,Petrol,1498.0,58857.0,9746.0
Mahindra,Manual,2019.0,Diesel,2179.0,89225.0,11363.0
Maruti,Manual,2017.0,Petrol,1197.0,88465.0,5742.0
Maruti,Manual,2022.0,Petrol,1197.0,21135.0,7897.999999999999
Maruti,Manual,2013.0,Petrol,1197.0,30164.0,3937.9999999999995
Hyundai,Manual,2015.0,Petrol,1197.0,33805.0,4014.9999999999995
Maruti,Manual,2021.0,CNG,998.0,38890.0,6457.0
Hyundai,Manual,2018.0,Petrol,1197.0,85928.0,6413.0
Tata,Manual,2023.0,CNG,1199.0,3886.0,8536.0
Maruti,Manual,2017.0,Petrol,1197.0,36529.0,6182.0
Hyundai,Manual,2015.0,Petrol,1591.0,76643.0,6666.0
Renault,Manual,2017.0,Petrol,799.0,30322.0,3454.0
Maruti,Manual,2018.0,CNG,998.0,48605.0,4114.0
Datsun,Automatic,2018.0,Petrol,999.0,86337.0,2772.0
Hyundai,Manual,2017.0,Petrol,1197.0,19288.0,5753.0
Maruti,Manual,2014.0,Petrol,1197.0,53120.0,3926.9999999999995
Hyundai,Manual,2018.0,Petrol,1591.0,50896.0,8987.0
Honda,Automatic,2015.0,Petrol,1199.0,34288.0,5148.0
Honda,Manual,2015.0,Petrol,1497.0,18779.0,6699.0
Ford,Manual,2018.0,Diesel,1498.0,87820.0,6512.0
Hyundai,Manual,2018.0,Petrol,1197.0,21643.0,6292.0
Maruti,Manual,2023.0,Petrol,998.0,1958.0,6402.0
Skoda,Manual,2018.0,Petrol,1598.0,65205.0,7315.0
Maruti,Manual,2016.0,CNG,998.0,90267.0,4147.0
Maruti,Manual,2015.0,Petrol,998.0,16624.0,3575.0
Hyundai,Manual,2013.0,Petrol,1197.0,42124.0,3201.0
Volkswagen,Automatic,2017.0,Diesel,1498.0,86674.0,5907.0
Toyota,Automatic,2021.0,Petrol,1462.0,45799.0,10109.0
Maruti,Manual,2022.0,Petrol,998.0,11260.0,4972.0
Maruti,Manual,2019.0,Petrol,1197.0,25824.0,5236.0
Hyundai,Manual,2014.0,Petrol,1197.0,32064.0,3146.0
Honda,Manual,2019.0,Petrol,1199.0,70985.0,7040.0
Hyundai,Manual,2015.0,Petrol,1197.0,51812.0,3773.0
Hyundai,Manual,2015.0,Petrol,1197.0,22169.0,5181.0
Maruti,Manual,2022.0,Petrol,1462.0,18108.0,10219.0
Maruti,Manual,2020.0,Petrol,1197.0,29713.0,7282.0
Maruti,Automatic,2014.0,Petrol,998.0,53804.0,3542.0
Hyundai,Automatic,2019.0,Petrol,1591.0,21569.0,12738.0
Maruti,Automatic,2017.0,Petrol,1197.0,55662.0,5181.0
Mahindra,Automatic,2016.0,Diesel,1493.0,44459.0,7051.0
Maruti,Manual,2014.0,CNG,998.0,122817.0,3025.0
Maruti,Manual,2018.0,Petrol,1197.0,15849.0,5258.0
Hyundai,Manual,2015.0,Petrol,1591.0,32750.0,5390.0
Hyundai,Automatic,2021.0,Petrol,1197.0,15831.0,9141.0
Hyundai,Automatic,2019.0,Petrol,1086.0,56370.0,4356.0
Maruti,Automatic,2017.0,Petrol,1197.0,80035.0,4708.0
Honda,Manual,2013.0,Petrol,1198.0,96363.0,2343.0
Ford,Automatic,2018.0,Petrol,1497.0,46982.0,7271.0
Honda,Manual,2015.0,Petrol,1199.0,38706.0,4532.0
Hyundai,Manual,2016.0,Petrol,1197.0,31405.0,5456.0
Maruti,Manual,2017.0,Petrol,1197.0,47676.0,5599.0
